country,date,Total_industry,Total_manufacturing,Total_construction,Total_retail_trade,Construction_permits_issued,Harmonised_unemployment,Earnings_manufacturing,CPI_all_items,CPI_core,PPI_manufacturing,Exports,Imports,Share_prices,Currency_conversions_usd,IR_3months,IR_10months,IR_immediate,Business_confidence,Consumer_confidence,Leading_indicators
MEX,1989-08-01,0.801832760595666,,-0.249687890137332,0.550572364485385,,0.30000000000000027,2.24298265783662,0.952691407273253,1.1691870345447,0.012996095378743355,-2.75691018510357,1.52200406471634,12.818630910374,0.011892920510810145,,,-13.380000000000003,,,-0.005130987680048271
MEX,1989-09-01,-1.47727272727274,,-3.50438047559451,9.37671643713908,,-0.30000000000000027,2.96494536632429,0.956375223257857,1.47235322887259,0.006758776912797249,-3.20949109258858,13.4007243743653,7.00845718861032,0.01220398238181497,,,-2.8799999999999955,,,-0.004264101596120895
MEX,1989-10-01,,,-2.2049286640726,-2.86817356172834,,-0.2999999999999998,7.55526212756718,1.47893892188659,1.55062863512701,0.01270693956916924,1.44119243892203,-0.756919157434877,-6.38576472513854,0.011673301361463051,,,2.1599999999999966,,,-0.002594816017304602
MEX,1989-11-01,0.115340253748553,,8.75331564986736,-0.574849514483453,,0.20000000000000018,-3.20696836069454,1.40366100200278,1.48018219474924,0.007234271494332312,1.04462629436177,-0.0678882907186755,-3.89899090818264,0.012253574598735884,,,2.1099999999999994,,,-0.0007922815242373815
MEX,1989-12-01,0.115207373271902,,1.46341463414634,6.93319968495729,,0.0,2.83600993039964,3.37484699481558,2.96082969626165,0.025153537923671365,6.8798218471903,-1.35705671563388,8.88369070825211,0.009958691701247968,,,0.6000000000000014,,,0.0006351383402147803
MEX,1990-01-01,3.45224395857307,,3.00480769230769,-5.39603204462569,,-0.20000000000000018,2.68060434559474,4.82618354639747,4.77915861854349,0.03162060512678977,3.51247629190602,0.914873739304694,6.16332084119064,0.011542509615536378,,,1.9699999999999989,,,0.0012751808922830676
MEX,1990-02-01,-0.77864293659622,,-1.6336056009335,-4.5571698439166,,0.0,1.92619881286557,2.26442524920468,2.09985604541233,0.022371830265556003,0.385010375458036,-3.41119750026429,6.35637998875774,0.01157313865377907,,,2.789999999999999,,,0.0007047771834276517
MEX,1990-03-01,2.91479820627803,,2.72835112692763,8.26211847620596,,0.0,1.43701927815524,1.76292697371502,1.61528528827178,0.007289936495002536,-4.5515678210786,3.02275324024823,3.50936535453046,0.010699850761695995,,,2.280000000000001,,,-0.0003137687659053867
MEX,1990-04-01,-0.871459694989104,,1.27020785219401,-1.77045217463002,,0.20000000000000018,4.25195257626443,1.5219588838459,1.81951782548558,0.006979433027447524,-15.5683342183599,0.0595016256304284,7.35059842326703,0.010800535776211762,,,0.05000000000000426,,,-0.0014066447356171352
MEX,1990-05-01,1.42857142857144,,1.93842645381984,4.802530434965,,0.09999999999999964,0.960200846156136,1.7450748313073,2.04710521146374,0.011557891156718902,3.39858650229538,7.50689995559971,16.5029031203571,0.010258107304463637,,,-4.580000000000005,,,-0.0008315881639431311
MEX,1990-06-01,0.216684723726968,,-4.47427293064877,4.33937677651041,,0.20000000000000018,2.20646024340645,2.20247025893873,2.22133491576396,0.013074542010187429,7.20880835056132,3.50855639469887,2.46218074038127,0.008399517288644853,,,-7.460000000000001,,,-0.0011061281436228754
MEX,1990-07-01,1.4054054054054,,1.05386416861826,0.0180105505670591,,0.20000000000000018,2.87720142261509,1.82368446902413,1.86981970389461,0.028898606278877637,8.83605957450166,7.19959281775997,3.5770263666232,0.007516829055445928,,,-2.1099999999999994,,,-0.0008770485777196413
MEX,1990-08-01,,,-0.231749710312866,1.7121820316196,,-0.10000000000000009,2.77668769387793,1.70387545673494,1.66047134188006,0.051820807929963575,11.6438965831677,1.53757614208766,-4.78751176388173,0.004190038294576315,,,-1.7799999999999976,,,-0.0011256573136471104
MEX,1990-09-01,0.426439232409397,,-0.580720092915215,1.50626385856682,,-0.7000000000000002,2.19155947337623,1.42547342084598,1.72033467703815,0.0375133985369418,23.608410621885,6.1258523216586,-9.9384778079535,0.0046507984405654845,,,-0.16000000000000014,,,-0.0003471363070808309
MEX,1990-10-01,,,0.116822429906553,-0.411908834210472,,0.6000000000000001,2.75345344921637,1.43761993417138,1.72290535172159,0.010382237598930644,-1.87883526192442,4.66166992147429,4.31061786748996,0.006926026874426672,,,0.41000000000000014,,,0.000312626762683621
MEX,1990-11-01,-0.424628450106172,,4.31738623103851,13.4711469838054,,-0.3999999999999999,2.02854317799823,2.65503872762549,2.35270897965138,0.017220945128854748,-2.83323322630202,-4.75945064647478,5.70229387432471,0.006894384565644618,,,-1.9600000000000009,,,0.0009257546437542175
MEX,1990-12-01,-1.27931769722814,,-1.34228187919463,-5.39485186121397,,0.0,2.68935005911799,3.15175062391491,2.87501615574298,0.01742161442630996,-1.49776301110825,11.243664042313,4.07975611938193,0.0042471938140720145,,,-0.3299999999999983,,,0.002817935884345424
MEX,1991-01-01,2.59179265658748,,5.89569160997733,4.4287923446416,,0.10000000000000009,1.60474403303506,2.54887411833743,2.65893013186165,0.003932243949138936,24.6708361174188,19.2952657616405,-6.29004970590134,0.004366708308011669,,,-2.09,,,0.004313502013882697
MEX,1991-02-01,0.105263157894732,,-4.81798715203426,-2.10398831974289,,-0.10000000000000009,1.65877645260487,1.74571958526918,1.99592121589593,0.002640054885646226,0.389233902527959,1.60978046011508,8.23436823905415,0.0037612271863904922,,,-1.4299999999999997,,,0.004427970155897576
MEX,1991-03-01,-0.841219768664577,,1.57480314960629,-1.41796524458626,,0.2999999999999998,3.29372837862814,1.426102475242,1.67645997904903,0.012916213750082228,3.53843583140608,-2.30628857151157,13.6142822585873,0.0038849436007952765,,,-1.4200000000000017,,,0.004017849505483895
MEX,1991-04-01,0.212089077412537,,2.21483942414175,5.30399057634085,,-0.2999999999999998,-0.133901720185881,1.04754497266886,1.12758914957574,0.010215069442879088,1.68956208671692,6.07371056156685,20.3105983732852,0.004018702995544299,,,-0.6699999999999982,,,0.0029637212684727743
MEX,1991-05-01,0.634920634920624,,3.57529794149512,1.5155544321173,,-0.30000000000000027,3.75155224519816,0.977560631503633,0.970574478599444,0.009667949997847813,1.37806445061989,-0.764509023288365,14.1401339848523,0.00466682149611275,,,-0.5199999999999996,,,0.0014084316259710405
MEX,1991-06-01,-1.05152471083072,,-13.1799163179916,-1.42595953630374,,-0.09999999999999964,3.25223819263357,1.04930602367569,1.04293007873106,0.011819397221772387,0.28775358659033,1.91456455462137,7.59463240991318,0.00407260459781722,,,-1.3100000000000023,,,0.0006430422027179361
MEX,1991-07-01,1.48777895855475,,6.98795180722891,3.51261889289905,,0.19999999999999973,0.751773782828414,0.8837101847144,0.973410516681125,0.013420824583584512,1.89668667230388,4.11188431807554,6.87826956664696,0.0039001490298080643,,,-0.8000000000000007,,,-0.0005265998123284987
MEX,1991-08-01,-0.418848167539266,,-0.563063063063063,6.85702429839623,,0.8999999999999999,1.79818551653251,0.695962312713095,0.892541395493549,0.006584198640017025,-1.62604398432593,-0.6054138472675,1.86246728306623,0.004637874037277001,,,-0.4399999999999977,,,-0.0026170705326267196
MEX,1991-09-01,,,-2.49150622876557,-8.60773309414099,,-0.5,0.759042847025378,0.996191924875762,1.30735019095212,0.01038760383936932,3.22911938044614,3.36091853794152,7.22445032327387,0.003526309290363683,,,1.1699999999999982,,,-0.004268421918645515
MEX,1991-10-01,3.36487907465824,,8.130081300813,6.9080859998635,,0.10000000000000009,2.1394397240382,1.1630593559561,1.32191928242017,0.01243274080383161,2.13928630796601,0.174168135154633,4.9303482964025,0.004078304737423766,,,-0.4299999999999997,,,-0.004942019363920025
MEX,1991-11-01,-0.610376398779237,,-0.966702470461858,3.102810838284,,0.0,2.49220282444379,2.48303113050814,1.96844872854141,0.0026953626342378634,-1.52763304704026,7.9418626716269,4.97752901602739,0.000717650761050459,,,-0.7699999999999996,,,-0.004046126151084906
MEX,1991-12-01,-1.43295803480041,,6.3991323210412,-2.47102313776741,,-0.10000000000000009,7.16238257802183,2.35380801466924,1.93354021308674,0.007393365606464641,-3.03595937320093,-3.96090241390784,-3.07194011750497,0.0003067841047352804,,,-0.5700000000000003,,,-0.0013569917162206124
MEX,1992-01-01,,,-7.13557594291539,2.14753650297449,,0.0,-3.20392998112773,1.81750582535102,1.97988919337378,0.013766937053115491,-5.21151031443685,-1.07113634049929,14.5856887617265,-0.0014495009551642735,,,-0.9699999999999989,,,0.0017387381351419151
MEX,1992-02-01,0.103842159916922,,2.96377607025247,6.33091667913166,,0.30000000000000027,3.21114076425295,1.18480523615,1.34765566799297,0.011501891471506376,5.47327723117969,5.60201292034417,11.9214497830302,-0.00155125757430441,,,-0.7600000000000016,,,0.0031534759923914635
MEX,1992-03-01,4.46058091286309,,2.87846481876333,4.48817061238909,,-0.3999999999999999,0.875437351157804,1.01770344608482,1.0513048883743,0.01209238124868195,3.8916799373736,6.78130079763247,5.22858973993121,0.0016001774026763727,,,-1.6199999999999974,,,0.0031733139069389793
MEX,1992-04-01,-3.1777557100298,,-1.86528497409326,-2.65822272006242,,0.0,4.41034849355846,0.891440629345183,1.01482139980924,0.013173850064911008,0.881154152453772,0.964236939156644,0.0832134741942162,0.0011684460119127937,,,-0.8500000000000014,,,0.002309683650147498
MEX,1992-05-01,2.25641025641026,,6.65258711721224,-4.74929628037944,,0.19999999999999973,0.635944939301636,0.659336570942067,1.02962123427075,0.010515206102118313,1.12382118422647,1.91948253913645,0.115127949208797,0.010286339167970171,,,-0.1899999999999995,,,0.0005709155059063775
MEX,1992-06-01,0.20060180541624,,-10.6930693069307,-0.378727544388221,,-0.10000000000000009,0.60516549814633,0.676839406570757,0.88536324182591,0.008353004866988645,2.72053633830386,1.55528589886385,-5.46141840695506,0.0054734764697566,,,0.45000000000000107,,,-0.001585888943529845
MEX,1992-07-01,1.70170170170171,,8.20399113082039,0.565809138440942,,0.0,1.5539600768671,0.631412975017262,0.817827937763857,0.006012005585203539,0.0272299361671813,-0.150311654103205,-7.05419631494509,-0.0013252527530804858,,,2.0599999999999987,,,-0.0035666398148075373
MEX,1992-08-01,-1.77165354330709,,-0.102459016393436,-5.23271341601794,,-0.19999999999999973,2.11977969650278,0.61434048392021,0.875465783253586,0.003269788344247626,2.57588249407082,-1.73556279073157,-8.28609584764931,-0.009023912187381189,,,1.4699999999999989,,,-0.003947803888694423
MEX,1992-09-01,1.90380761523046,,2.87179487179487,5.49534844221743,,-0.20000000000000018,3.15969110122765,0.869875488038159,1.14930653045423,0.004635672934847346,-0.861031887021348,3.15369202053243,-10.7101962062245,0.0005134671363988819,,,0.620000000000001,,,-0.0028086918523806403
MEX,1992-10-01,-1.6715830875123,,-3.38983050847457,29.8749639418188,,0.20000000000000018,0.462984019340842,0.720065565828596,0.772552446042806,0.007432822977893494,3.03444444709651,2.13030482866267,13.0225301867863,0.011208934406055748,,,1.6999999999999993,,,-0.0023113367191536227
MEX,1992-11-01,-0.299999999999987,,2.16718266253869,-26.5197254154857,,0.6999999999999997,0.718505432920484,0.830854630667139,0.835819362474688,0.002805219211856169,-3.36821313870925,-1.22847970083571,9.81762929265062,-0.0019965347267727473,,,-0.07000000000000028,,,-0.0011898183737342194
