Leading_indicators,Total_industry,CPI_all_items,Harmonised_unemployment,CPI_core,Exports,Imports,Share_prices,IR_10months,Consumer_confidence,Currency_conversions_usd,country,date
-0.0028930247328906,-1.21295682222767,1.32575757575758,0.4000000000000003,1.00400858409733,-0.907548894350314,-3.28999425350857,-4.99658956286574,-0.7100000000000009,-0.0013226664189813,0.0050110162747723,CAN,1982-03-01
-0.0021856926560834,-2.78342137342542,0.560747663551404,0.5,0.534168348418335,-1.6091339617748,-4.3620624127778,-2.49774849952449,-0.0199999999999995,-0.0018657847953766,0.0037721935452116,CAN,1982-04-01
-0.0012204424880586,0.780518831493361,1.30111524163569,0.5,1.09905606371855,0.50387651982744,-1.74780903183045,-1.5818676243565,-0.2300000000000004,-0.0010280149394787,0.006823467566069,CAN,1982-05-01
2.6857957609038863e-06,-1.73197251924918,1.10091743119267,0.7999999999999989,0.993181176463355,-2.1242867225834,-4.00900001288419,-10.2961251706395,1.2600000000000016,-0.0001042496930239,0.0331397142660101,CAN,1982-06-01
0.0014602828135963,-1.99737597827382,0.544464609800365,0.8000000000000007,0.614249798558573,1.68340287571492,2.68182822605101,3.2996780801873,0.2025000000000005,0.0007017382813963,-0.004559828383225,CAN,1982-07-01
0.0031002702600586,1.88735769922109,0.361010830324903,0.0999999999999996,0.623929119804293,-0.217043451137749,1.12507508613788,14.2658828528932,-1.200000000000001,0.001221655764942,-0.0195050235506155,CAN,1982-08-01
0.0046841562128889,-1.1825566009997,0.539568345323743,0.4000000000000003,0.426418851273532,6.47968584772019,-2.49475951377745,-0.70103885156076,-1.0365000000000002,0.0024457633280947,-0.0085894448248788,CAN,1982-09-01
0.0062315090107318,-1.87363429262169,0.715563506261167,0.5,1.15647566143115,-13.2626951346723,-6.1502979269524,10.7383849039644,-1.1910000000000007,0.0041020798713722,-0.003636338928237,CAN,1982-10-01
0.007697043998478,1.65450582772668,0.532859680284207,0.0,0.524797608333969,0.338645345171971,2.13686632043977,3.62280444634844,-0.965,0.0035223465888014,-0.0028059956454608,CAN,1982-11-01
0.0089927664964442,1.84667092267831,-0.176678445229679,-0.4000000000000003,-0.0632058653690294,-1.90245354282448,9.22944717331552,3.74805932341885,-0.2829999999999995,0.0056403192593927,-0.0077091865941648,CAN,1983-01-01
0.0086124759064585,0.0875713245393361,0.530973451327411,0.0,0.73696456755554,5.50545023425528,-0.969966075695581,2.89937828272138,0.067499999999999,0.0039842502829081,-0.0010618055734383,CAN,1983-02-01
0.0077723894941801,0.678774705741484,1.05633802816902,-0.1999999999999993,0.556100339801225,-3.13922223684378,-3.22947293642029,3.14250587216618,-0.2464999999999992,0.0032732419182393,-0.0010647636120944,CAN,1983-03-01
0.0055515654560469,0.632740495391691,0.174216027874573,0.0,0.199027761308337,-0.671085930501522,1.26384255398183,3.41078515556582,-0.3574999999999999,0.0018550789914781,-0.0022201894807063,CAN,1983-05-01
0.0042954272120638,3.07494164050555,1.04347826086957,0.0,0.398890000131614,1.43375587481835,-0.577331051784904,1.08731125937248,0.3359999999999985,0.0003759730625763,0.0023011898132877,CAN,1983-06-01
0.0030195304775766,-0.0034708664150437,0.516351118760736,-0.5,0.475134045410881,-1.6209337223609,2.58151921236731,1.25256950432576,0.5215000000000014,-0.0003423984501988,0.0003290536161071,CAN,1983-07-01
0.001833166302652,2.53295268177126,0.513698630137013,-0.200000000000001,0.587858566526736,2.90078328484105,2.69806638252416,0.220776390245485,0.2224999999999983,-0.0002014655730997,0.001021511668361,CAN,1983-08-01
-8.282241163293236e-05,-0.890894461357266,0.681431005110732,-0.0999999999999996,0.762552662618682,4.96727451663362,10.9184557210834,-5.54093087638723,-0.2225000000000001,0.0006645083196641,-0.0004353012293687,CAN,1983-10-01
-0.0020558953770795,3.03162936658684,0.169204737732653,0.0,0.0081491837462313,1.56980019938366,-0.0805116172738466,0.451023066720728,0.2690000000000001,2.6828990787208795e-05,0.0079533736409972,CAN,1983-12-01
-0.0029517171528192,-0.634813763916638,0.675675675675663,0.0,0.210817090663969,3.93433661210355,1.29226246943401,-3.27031950947167,-0.0675000000000007,-0.0002481953870399,0.0013490523141676,CAN,1984-01-01
-0.0035008370099154,-0.337987722737126,0.503355704697989,0.0,0.332011861946423,-2.41705083906262,2.27479685052345,-1.98673082531351,0.1545000000000005,-0.0003019413638485,-0.0004822416942244,CAN,1984-02-01
-0.0037442904710083,1.43180898421693,0.166944908180297,0.0,0.271590842671244,3.8189932004539,3.94134401526318,-1.55920043970032,0.9704999999999996,-0.0004295855814469,0.0176034491609377,CAN,1984-03-01
-0.0037442969993071,2.99635330636215,0.33333333333335,0.1999999999999993,0.366970167601313,-0.68038606511496,-2.51347867033596,-2.46673103564079,0.3925,-0.0006312885563266,0.0076918239730266,CAN,1984-04-01
-0.0031773236543237,0.0160722485840904,0.664451827242512,-0.3999999999999986,0.48995699543319,-0.0819518464537387,-2.14545171499072,-0.39511155959187,0.0274999999999998,-0.0004638644681982,0.0097003240976671,CAN,1984-06-01
-0.0026725863476109,1.46616570121136,0.330033003300324,-0.1000000000000014,0.057241590276913,2.91780602399923,-0.202027297003492,-3.64485308022732,0.0625,-0.0006053642858194,0.0146262038799542,CAN,1984-07-01
-0.001640390815714,-1.68008980569724,0.164473684210523,0.5,0.364853259676486,0.0974909196456284,-1.7716735304145,0.160749494518197,-0.1445000000000007,-0.0004713172548758,0.0089211547955173,CAN,1984-09-01
-0.0010508792700374,2.04212994536441,0.328407224958954,-0.5,0.419787869591218,-4.18470045330991,-3.74352663192855,-1.64629176854116,-0.2234999999999996,-0.0005389211478759,0.0034861696849634,CAN,1984-10-01
-0.0003750079210034,-0.317648649054567,0.490998363338791,0.0999999999999996,0.326391219592635,1.7291403258012,-2.58702825324037,0.649312018221526,-0.6140000000000008,-0.0001347749363347,-0.0017060719979628,CAN,1984-11-01
0.0009096694425938,0.83816746796681,0.488599348534204,-0.5,0.214322520426527,-2.04989684957202,-3.56831811425644,8.11221790337162,-0.256499999999999,0.0009292000867571,0.0027832245910902,CAN,1985-01-01
0.0013605933449758,1.24381635987853,0.648298217179902,0.200000000000001,0.63811500123659,0.220102710054659,-2.13528652983807,-0.0026974432091785,0.4489999999999998,0.0007938498306963,0.0223088689687409,CAN,1985-02-01
0.0017063782804216,0.502616257646096,0.161030595813201,0.1999999999999993,0.256988735467634,5.81107467118304,1.56281676635363,0.687095854303309,0.3049999999999997,0.0008335361362359,0.0218345499505823,CAN,1985-03-01
0.0019369256488843,-0.763353181004899,0.482315112540195,-0.1999999999999993,0.368201536257068,-3.07882973403713,3.96002761637156,0.861141835801298,-0.6150000000000002,0.0010543688183366,-0.0132087959328336,CAN,1985-04-01
0.0020339286542006,0.710849694452853,0.320000000000005,-0.200000000000001,0.585651449711692,-1.42710832543411,-0.0305851433290221,3.83256618765914,-0.4710000000000001,0.0006374540480962,0.0077505953443646,CAN,1985-05-01
0.001940797612228,-0.114459289912183,0.478468899521522,0.0999999999999996,0.546236483356951,1.11066963232205,3.57707864203209,-0.870149946460746,-0.5589999999999993,0.0003688669615478,-0.0055186389126067,CAN,1985-06-01
0.0018005638019591,0.285007014992265,0.47619047619049,-0.2999999999999989,0.616007213901043,-9.77944786638625,1.49898383787061,2.436866359447,0.0789999999999988,0.0004089475070614,-0.0116526532442303,CAN,1985-07-01
0.0014049972758476,0.373169752072173,0.157977883096352,-0.1000000000000014,0.229345439775738,3.18859383368868,0.849014830983369,-6.65713941233626,0.1974999999999998,0.0008972822696877,0.0081546866373799,CAN,1985-09-01
0.001049217017945,0.908720515693436,0.315457413249228,0.1000000000000014,0.411363979907826,-0.264175975104217,0.0698795789615823,1.61800740811093,-0.1245000000000011,0.001143871718896,-0.0028539755780676,CAN,1985-10-01
0.0005290987290473,0.124734128843876,0.314465408805026,0.0,0.239327432224725,-2.78577047447394,3.09512070597973,6.8168563353322,-0.6504999999999992,-6.685276209061897e-06,0.007502466611626,CAN,1985-11-01
-0.0001222352986758,0.118817870207664,0.470219435736657,-0.200000000000001,0.260386549936702,-0.496613745571287,-4.40360302895172,1.51968024415682,-0.2974999999999994,-0.001679477492301,0.0135539824722507,CAN,1985-12-01
-0.0005525038372757,0.54591356009006,0.468018720748854,-0.2999999999999989,0.187700734774082,2.46558624326401,3.64402823393961,-1.98717506722746,0.3219999999999992,-0.0030382459324371,0.0082665735763657,CAN,1986-01-01
-0.000626186991667,-0.599462057914632,0.465838509316772,0.0999999999999996,0.717808394030192,-6.74119772543689,1.96488818275113,0.452697188845418,-0.0745000000000004,-0.0014923188997526,-0.0052384006464475,CAN,1986-02-01
-0.0004288098725329,-1.7530981475884,0.30911901081916,-0.0999999999999996,0.75827188541667,-3.6896717477611,-11.5650728069374,6.70313008827556,-0.5649999999999995,0.0004842395070756,0.001216759334491,CAN,1986-03-01
-0.0002488232217343,-2.09671326029469,0.616332819722638,-0.1999999999999993,0.840186629804043,-3.58703386661282,-4.23554561676677,1.39920555784714,0.0844999999999984,0.001234115204526,-0.0079662829308183,CAN,1986-05-01
-0.00029644624128,-0.383650692352223,0.153139356814709,0.0999999999999996,0.200874754015041,-1.27335942087525,0.423627952098974,-1.16817266021133,0.1875,0.0003752977890947,0.0097329373533839,CAN,1986-06-01
-0.0001102270908814,0.725560745226847,0.764525993883788,0.0,0.785131941993363,8.52806233544941,15.8401000991568,-4.86695835358937,-0.2479999999999993,-0.0001139148507212,-0.0066930636439498,CAN,1986-07-01
0.0003122190600493,-0.898568945753039,0.151745068285289,0.0,0.129108176620896,-9.21750692941726,-12.8189181733503,3.16386913907465,-0.0470000000000006,-4.691023493030855e-05,0.0056372575874469,CAN,1986-08-01
0.0016545774599068,-0.117381355680363,0.606060606060594,-0.0999999999999996,0.795175842270744,2.03795002691828,2.95878625437167,2.00013425972542,0.1635000000000008,0.0008571287862864,0.0007261223116352,CAN,1986-10-01
0.0024475818535423,-0.214956190589544,0.451807228915665,0.0,0.363114091427703,-1.50591108357564,3.38888073637239,0.260292409399491,-0.2635000000000005,0.0009165823056456,-0.0015333088814723,CAN,1986-11-01
0.0032281644002374,1.76956849064902,0.149925037481267,0.0999999999999996,0.204820707943574,-0.476656842598354,-2.59329819141824,0.63607719574635,-0.2364999999999995,0.0012831413573648,-0.0047198253407427,CAN,1986-12-01
0.0037309418808479,1.0341973617713,0.299401197604785,0.0,0.0504890649252685,-3.51867494731666,-1.49590714174331,9.21896300934715,-0.3360000000000003,0.0018083026377686,-0.014488226313616,CAN,1987-01-01
0.0037257901291907,0.216756196399972,0.447761194029832,0.0,0.369916648699376,9.29864464570544,2.44623863029014,4.48153843856846,0.1274999999999995,0.0010461209287644,-0.0191672704018862,CAN,1987-02-01
0.0032943388097308,0.65754257027533,0.29717682020806,-0.0999999999999996,0.241294438582829,-0.697149491535364,2.64929905156689,6.87467311435208,-0.1749999999999989,0.0003062997446896,-0.0112507444631574,CAN,1987-03-01
0.0024761609741927,-0.474304891808188,0.592592592592581,-0.200000000000001,0.689980974174243,-1.80647106152674,-1.44485982575368,-0.607840148470244,0.5454999999999988,-0.000213068491826,0.000695744665639,CAN,1987-04-01
0.0014590307001824,0.0657082409687376,0.589101620029444,-0.2999999999999989,0.548968260030973,0.733740273206666,1.02883846754665,-0.847516909980241,0.7645,-0.0005595189228477,0.0160005561841367,CAN,1987-05-01
0.0004305455461173,1.17259095697852,0.292825768667658,0.0,-0.0256283783652371,-1.63463063539908,6.37462424226278,1.49108334871,-0.2599999999999998,-0.0011399911939138,-0.0021458002580684,CAN,1987-06-01
-0.0005630704817534,1.08696427425165,0.583941605839405,-0.200000000000001,0.67399053040985,7.42691268680809,6.72531469357195,7.75789465241071,0.2415000000000002,-0.0017892692096665,-0.0094575088682245,CAN,1987-07-01
-0.0014787358291643,1.12960467364234,0.145137880986945,-0.0999999999999996,0.408038959670473,-4.49388699548926,-11.2544303688385,-0.911831478655718,0.5210000000000008,-0.0012102392494481,-0.0006319375754771,CAN,1987-08-01
-0.0022922062236627,1.02067721343324,0.289855072463763,-0.0999999999999996,0.373276107279592,3.00708600253402,-0.919534501257566,-22.6298377652555,-0.2844999999999995,-0.0004084901703391,-0.0045927488915013,CAN,1987-10-01
-0.0020227815417319,0.816671360180248,0.433526011560696,-0.1000000000000014,0.451693073104009,2.8639576059795,7.0049201904863,-1.35562569760239,-0.5625,0.0002812737741582,0.0052552152343036,CAN,1987-11-01
-0.0015824965416388,0.998773674887564,0.143884892086318,-0.1999999999999993,0.247805024819218,3.3972739220005,6.62964343476841,6.10104957795283,0.2469999999999999,0.0011644345595227,-0.0066847940270239,CAN,1987-12-01
-0.0013308537306393,0.804743466940082,0.143678160919568,0.0999999999999996,-0.038883712121293,0.0483121592339598,23.1514608051465,-3.25406243572097,-0.407,0.0017708190731022,-0.0172393758993817,CAN,1988-01-01
-0.0012095588773908,0.299118703952809,0.430416068866573,-0.2999999999999998,0.740134903329209,3.88616723067883,-20.6821169654229,4.82824265182093,-0.5150000000000006,0.0004538938283449,-0.0147723143062354,CAN,1988-02-01
-0.0011252992057126,0.837303016959557,0.57142857142856,0.0,0.878953445886858,2.86780436505441,5.70283384992941,3.39986832374885,0.2220000000000013,-0.0014090788967147,-0.0131089222211907,CAN,1988-03-01
-0.0010781586624011,-0.179964404099509,0.284090909090904,-0.0999999999999996,0.148615098846164,-0.914535754167384,-2.73778332875828,0.783996571901062,0.2705000000000002,-0.0028844443851001,-0.011717441964985,CAN,1988-04-01
-0.0009268784848597,0.724469572940787,0.566572237960329,0.0999999999999996,0.518788725805386,0.606994917114816,4.2447212851849,-2.71126454815752,0.25,-0.0016433655530567,0.0019377423887172,CAN,1988-05-01
-0.0007304635789457,-0.542240823363757,0.281690140845085,-0.2000000000000001,0.210492199790357,5.93570829741031,-2.82525537621229,5.91711241467183,-0.2205000000000012,-0.0001208434388413,-0.0170863358970756,CAN,1988-06-01
-0.0007382142066907,-0.582249335044772,0.561797752808978,0.2000000000000001,0.542720159739369,-5.97863275207936,-1.54833038296776,-1.88145797738181,0.1780000000000008,0.0009059710271639,-0.0076876432963209,CAN,1988-07-01
-0.0007047774647324,0.0492486256971109,0.139664804469281,0.0,0.287689578142552,-1.17246955174441,3.90199863773242,-2.69224960242602,0.3420000000000005,0.000737592964719,0.0137568560725573,CAN,1988-08-01
-0.0007107780031123,0.663863981055267,0.139470013946989,0.0,0.225208590769188,2.89747865487395,0.0577357794526158,-0.064215325246059,-0.0920000000000005,0.0004221948219056,0.0013099334508103,CAN,1988-09-01
-0.000754698683254,-0.892090134143931,0.557103064066881,0.0,0.776918220532958,1.13247409141848,-1.80390304083713,3.40499008743158,-0.3025000000000002,0.0002210786921637,-0.0127501965009494,CAN,1988-10-01
-0.0008489780527796,-0.654087211628203,0.138504155124622,0.0,0.383328327674132,2.45769988837002,3.00623468257181,-2.96979549524078,0.1724999999999994,1.3396660162534602e-05,0.0057700791637688,CAN,1988-11-01
-0.0016786938810682,-0.332366689177568,0.553250345781494,0.0,0.370070463947682,4.05171221543162,0.803222398682137,6.68586043026675,0.0096428571429001,-0.0010257561285156,-0.0031799492275125,CAN,1989-01-01
-0.0023712775694653,1.027661157464,0.687757909215953,0.0999999999999996,0.659010072634101,-2.69329172441385,1.47984854140251,-1.23097681826226,0.1283571428570997,-0.0018463279404636,-0.0019457424841385,CAN,1989-02-01
-0.0029109673542055,-0.564165620089024,0.546448087431684,-0.0999999999999996,0.649857421026193,-4.85793523095921,-2.86629018904305,0.170766939520505,0.3076818181818002,-0.0036961704334013,0.0049130885092079,CAN,1989-03-01
-0.0030754503551202,0.601752355761284,0.271739130434778,0.2999999999999998,0.175718332052843,2.53192571988559,5.35257612906509,1.38700247609147,-0.2371818181817993,-0.0056480019171045,-0.0058165224515535,CAN,1989-04-01
-0.0027982301461317,-0.959673973773301,1.0840108401084,-0.0999999999999996,0.894009701147748,0.892660876280415,-0.611811720607344,2.19386137795113,-0.4255454545454498,-0.0030026830609157,0.0040747519986373,CAN,1989-05-01
-0.0021687531277807,-0.759913721586196,0.402144772117983,-0.2000000000000001,0.32792305546094,-4.28555709180556,-4.26008610978363,1.44223507325809,-0.4677272727272807,-0.0001632999478493,0.0044005404896051,CAN,1989-06-01
-0.0014311920214007,-0.799839497090874,0.667556742323094,0.0,0.668238270416995,2.35506664312769,-2.61798467053634,5.58083017142128,-0.1082272727272695,0.0014415608425526,-0.0077643857608886,CAN,1989-07-01
-0.0008481630075429,0.171909339733297,0.132625994694948,-0.2000000000000001,0.30782169065668,-1.25775825422396,3.16627056894676,0.992243376649545,0.0264090909090892,0.0005298639800557,-0.0112206945227042,CAN,1989-08-01
-0.0004863253205744,0.269871928608447,0.132450331125835,0.0,0.299985886253567,3.53383254663361,-0.774547613170731,-1.67323325519924,0.1955909090909102,-0.0012367848674852,0.0057137810906393,CAN,1989-09-01
-0.0003892098159585,-1.20880596013156,0.396825396825399,-0.0999999999999996,0.482346266437236,-0.641525398087697,5.19119628220286,-0.618802465065562,-0.0559999999999991,-0.0027372318092648,-0.0063679959253279,CAN,1989-10-01
-0.0004733224594,1.02657127910375,0.263504611330693,0.2999999999999998,0.309672406145427,4.28628589651555,-2.8242408625325,0.614999872406668,-0.0019285714285715,-0.0015831124379408,-0.0041742719659455,CAN,1989-11-01
-0.0010984248888075,-2.24832705841662,0.788436268068335,0.2000000000000001,0.256030061862711,0.986705274643191,-3.67817505544289,-6.68272125225767,0.2566746411483187,0.0004985136998048,0.0092766105073789,CAN,1990-01-01
-0.0012353904758359,0.520571063053755,0.651890482398954,-0.2000000000000001,0.533750232938791,-0.216770367038487,3.65564191355505,-0.477797273586182,0.4452727272727301,-5.46195410455752e-05,0.0208084095808532,CAN,1990-02-01
-0.0014837992807983,0.488088871438333,0.388601036269432,-0.4000000000000003,0.370068875966918,4.47310875138733,1.72930476615407,-1.2802430291852,0.522909090909101,-0.0012980910551529,-0.0132309959041131,CAN,1990-03-01
-0.0021460395057717,0.212488628803429,0.516129032258055,0.2000000000000001,0.523753678046558,4.15514006996187,-0.702099316824479,7.21310984735108,-0.3734999999999999,-0.0019759761581159,0.0089877932659721,CAN,1990-05-01
-0.0025300944386303,0.147681468685412,0.385109114249039,-0.2000000000000001,0.11853789496889,-3.93122762641319,0.281666973529941,-1.06058364205371,-0.4049999999999993,-0.0016840309573513,-0.0012670272607446,CAN,1990-06-01
-0.0028094415648389,0.0913192588935073,0.383631713554989,0.3000000000000007,0.41008204420252,5.792738054161,-0.360339504589703,0.485327313769739,-0.0857142857142996,-0.0019970148992474,-0.013809548830114,CAN,1990-07-01
-0.0028111949307279,-1.5205990484429,0.127388535031836,0.1999999999999993,0.367638730635503,-5.42084193802042,-1.4287433307956,-6.03448275862068,0.0507142857142994,-0.0015245451897634,-0.0098846711564487,CAN,1990-08-01
-0.0023524743595819,-1.74652410820903,0.254452926208664,0.4000000000000003,0.275004498137101,1.43336620179876,-4.25572844164601,-5.5852732869139,0.2744736842105002,-0.0014784747567233,0.0108578469365775,CAN,1990-09-01
-0.0014930752297948,0.0474949885802558,0.888324873096457,0.3000000000000007,0.616360700710506,4.58139793106488,5.77003348446562,-2.47325441539533,0.2032535885167998,-0.0015983807766559,0.0017592662231855,CAN,1990-10-01
-0.0004307164577532,-1.13724422476804,0.62893081761006,0.2999999999999989,0.442537301984641,-5.83478405174231,-0.543938778338574,2.26660521994248,-0.5641558441559003,-0.0001038793278995,0.0034918570812069,CAN,1990-11-01
0.0007800276683411,-0.801485749795218,-0.125000000000006,0.4000000000000003,-0.0109884165831214,-1.16091172511477,2.73950830615613,3.35438418330108,-0.3638345864660994,0.0020478938507331,-0.0032162182417733,CAN,1990-12-01
0.0019558323134987,0.51111569865528,2.62828535669588,0.3000000000000007,2.41775917125874,-0.223241256721614,0.630445811592591,0.497420781134855,-0.1383732057417006,0.0040006456711569,-0.0034679235718995,CAN,1991-01-01
0.0038616869647016,0.0691931787058081,0.36585365853657,0.3000000000000007,0.7260860839529,-2.26215054535945,-1.44492603008078,0.962635420246829,0.0700000000000002,0.0020571229676855,0.0021585593691745,CAN,1991-03-01
0.0041353047288907,0.749379116726056,0.486026731470239,-0.1000000000000014,0.339653696906071,1.17516132396242,-1.23620353200658,2.22837210643142,0.0613636363636409,0.0011751300510596,-0.0037606050536084,CAN,1991-05-01
0.00349926655743,0.515876418302875,0.483675937122119,0.3000000000000007,0.158017747484332,-2.12705304224258,0.76080452713105,-2.26665162709378,0.3446818181818205,0.0006348153709554,-0.0050284031878731,CAN,1991-06-01
0.0024911620421042,0.275807162456136,0.120336943441643,0.0,0.176765123448003,6.23247925962494,6.84203594993516,2.12994327460743,0.0512272727272691,0.0003206674253775,0.004961213522524,CAN,1991-07-01
0.0012996432292577,-0.131144287071313,0.120192307692297,0.0,0.44871064141303,-2.0286189381567,-2.77230616288248,-0.614469268061148,-0.2362987012987005,-0.0004571528624275,-0.0039529175543752,CAN,1991-08-01
0.0001955982304542,0.406726244135114,-0.240096038415362,-0.1999999999999993,-0.0501445235698418,-3.91016446324669,0.946213030341204,-3.69568121800284,-0.3004285714285686,-0.0017213142611831,-0.007075795195264,CAN,1991-09-01
-0.0005824508791922,-0.434063370424292,-0.120336943441626,0.0,0.248251859036782,3.34111140292187,3.7447212979889,3.77463192320862,-0.4341818181818215,-0.0030125909922862,-0.0078286221793483,CAN,1991-10-01
-0.0008627497334972,-0.507668276057947,0.361445783132515,0.0999999999999996,0.412229981884302,-1.60063556039098,0.671224245382559,-1.91281543677612,-0.4333181818181799,-0.0021554573941147,0.0026032780667097,CAN,1991-11-01
-0.0006209179356257,-1.05834076717216,-0.480192076830723,-0.0999999999999996,-0.307657789398936,0.39820177666269,-7.50570381125322,1.85152428150128,-0.1599999999999983,-0.0014579087289785,0.0138634969978707,CAN,1991-12-01
-2.613797577843968e-05,1.40650019474616,0.482509047044623,0.0999999999999996,0.171579813837807,0.771613992232671,4.8995969592223,2.38472138391282,-0.2730454545454517,-0.001156835377631,0.0090226879345126,CAN,1992-01-01
0.0011297866802362,-0.0833018874641232,0.360144057623051,0.4000000000000003,0.397359200310157,-0.0116932542830495,1.9886680400268,-4.74044791370041,0.3579999999999987,0.0016177302108113,0.0084240635926633,CAN,1992-03-01
0.001319279205731,0.912096682248312,0.119617224880406,-0.200000000000001,0.0643500305716285,2.90972916271366,-0.461029412552343,-1.65819690868487,0.0435714285714308,0.0029602016684968,-0.0041968049667718,CAN,1992-04-01
